0,1,2,3,4,5,6,7,8,9,label
0.0,-0.002509040104720967,0.0,0.0,0.0,0.0,2.960182187450298,2.9652800352904696,0.0,0.0,0
0.0,14.626739173417391,0.3333333333333333,0.5,0.3333333333333333,0.5,-0.033249149827190926,-0.028057451347217485,0.0,0.0,0
-11.0,0.013343004295129952,1.3333333333333333,1.0,1.8095238095238095,1.4285714285714286,-0.023740338564806743,-0.020662832460467857,12.0,0.0,0
-11.0,0.04140454204188689,1.3333333333333333,2.0,1.8095238095238095,2.7142857142857144,-0.028959009702068703,-0.024721671643057507,12.0,0.0,0
0.0,-0.0024877630121149857,0.0,0.0,0.0,0.0,0.9108044517304656,0.9159665520588431,0.0,0.0,0
0.0,0.10637656850759036,0.3333333333333333,0.5,0.3333333333333333,0.5,-0.032714297075095655,-0.02752261536392942,0.0,0.0,0
-11.0,89.91850969453228,20.666666666666668,31.5,26.666666666666668,40.642857142857146,-0.03322652209696445,-0.028040743886739383,12.0,0.0,0
0.0,0.006588364524243079,0.0,0.0,0.0,0.0,-0.03003154706260313,-0.024839949461535553,0.0,0.0,0
0.0,46.73870258323612,0.3333333333333333,0.5,0.3333333333333333,0.5,-0.03325190553489769,-0.028060206968526763,0.0,0.0,0
0.0,0.007356293164920614,0.0,0.0,0.0,0.0,-0.03028207221037577,-0.025090466754795177,0.0,0.0,0
0.0,-0.002492436996392364,0.0,0.0,0.0,0.0,1.0779163673178676,1.0830732283210593,0.0,0.0,0
-11.0,86.61514122208051,10.0,14.5,12.952380952380953,18.785714285714285,-0.03323987794317964,-0.028051131441446126,12.0,0.0,0
-11.0,24.92305662666242,6.0,7.0,7.809523809523809,9.142857142857142,-0.03322743290493043,-0.028041452270725055,12.0,0.0,0
0.0,17.527633336258063,0.3333333333333333,0.5,0.3333333333333333,0.5,-0.033249813589435226,-0.028058115088651386,0.0,0.0,0
-11.0,2.8226655659084887,7.333333333333333,14.0,9.523809523809524,18.142857142857142,-0.032906000962765976,-0.02779145748717226,12.0,0.0,0
0.0,-0.002467497453419774,0.0,0.0,0.0,0.0,0.5381838858544905,0.5433576686551114,0.0,0.0,0
-11.0,1.122982938161043,2.3333333333333335,2.5,3.0952380952380953,3.357142857142857,-0.03301854638588624,-0.02787899007184119,12.0,0.0,0
-11.0,0.0032331937433976734,1.3333333333333333,2.0,1.8095238095238095,2.7142857142857144,-0.00046239318702275076,-0.002558331466925236,12.0,0.0,0
0.0,-0.0025020116880650517,0.0,0.0,0.0,0.0,1.7100739538681569,1.715210995344101,0.0,0.0,0
0.0,17.5530364756861,0.3333333333333333,0.5,0.3333333333333333,0.5,-0.03324981843311899,-0.02805811993218329,0.0,0.0,0
0.0,44.35063944028968,0.6666666666666666,0.5,0.6666666666666666,0.5,-0.033251507187394655,-0.028059808633512793,0.0,0.0,0
0.0,-0.002451469873005926,0.0,0.0,0.0,0.0,0.4022401514468736,0.40741819638181914,0.0,0.0,0
0.0,-0.0025011396760730087,0.0,0.0,0.0,0.0,1.6241957708720116,1.6293355048174034,0.0,0.0,0
0.0,84.12511673406534,61.0,53.5,61.0,53.5,-0.0332022427792037,-0.028010545769869125,0.0,0.0,0
-11.0,0.006059715974183632,1.3333333333333333,2.0,1.8095238095238095,2.7142857142857144,-0.011266521284882416,-0.010961278750612142,12.0,0.0,0
0.0,36.29025494683247,0.3333333333333333,0.5,0.3333333333333333,0.5,-0.033251544108225624,-0.028059845553186216,0.0,0.0,0
-11.0,0.3388955315855737,8.0,9.5,10.380952380952381,12.357142857142858,-0.030767145416248996,-0.026127955329292078,12.0,0.0,0
0.0,-0.002468003220375166,0.0,0.0,0.0,0.0,0.543868851328739,0.5490424558932196,0.0,0.0,0
-11.0,1.2327909087378235,3.0,7.0,3.9523809523809526,9.142857142857142,-0.03287144767792631,-0.02776458355265797,12.0,0.0,0
0.0,38.811857570235205,0.3333333333333333,0.5,0.3333333333333333,0.5,-0.03325164914769514,-0.02805995058936252,0.0,0.0,0
0.0,-0.002503703391329629,0.0,0.0,0.0,0.0,1.9048927673908633,1.9100237008695848,0.0,0.0,0
0.0,0.0355975351429989,27.333333333333332,7.0,27.333333333333332,7.0,0.0044643583731262095,0.009654874451876783,0.0,0.0,0
0.0,0.008065483077813764,0.0,0.0,0.0,0.0,-0.030481146430711866,-0.025289534733717707,0.0,0.0,0
0.0,0.8738877770445321,0.3333333333333333,0.5,0.3333333333333333,0.5,-0.033186205956039994,-0.027994509449495004,0.0,0.0,0
0.0,85.65348423465976,3.0,4.5,3.0,4.5,-0.03324973563598706,-0.028058037137647224,0.0,0.0,0
0.0,-0.0024682997044524605,0.0,0.0,0.0,0.0,0.5472543151689044,0.5524278135916665,0.0,0.0,0
0.0,-0.002199911853539796,0.6666666666666666,0.0,0.6666666666666666,0.0,0.1507366313363427,0.15592256145842484,0.0,0.0,0
0.0,0.023340307859648135,0.0,0.0,0.0,0.0,-0.03211855667606825,-0.026926893642670535,0.0,0.0,0
0.0,64.48115432971133,1.0,1.5,1.0,1.5,-0.033251340964120815,-0.028059642415450423,0.0,0.0,0
0.0,-0.002498872444893683,0.0,0.0,0.0,0.0,1.4360137960795853,1.441159429942745,0.0,0.0,0
0.0,-0.002491844028237768,0.0,0.0,0.0,0.0,1.0535108350431714,1.0586684612133441,0.0,0.0,0
0.0,-0.002456824026637105,0.0,0.0,0.0,0.0,0.43983757746119917,0.44501444363435305,0.0,0.0,0
0.0,-0.0024978434707430656,0.0,0.0,0.0,0.0,1.3640148338993883,1.369162725087973,0.0,0.0,0
0.0,87.35401628928865,9.666666666666666,14.5,9.666666666666666,14.5,-0.033243085038333155,-0.02805138674850414,0.0,0.0,0
0.0,-0.0014255477643609416,0.0,0.0,0.0,0.0,-0.006416913732381914,-0.0012260565018780843,0.0,0.0,0
0.0,-0.0025007036700769804,0.0,0.0,0.0,0.0,1.584353248472358,1.5894942315682385,0.0,0.0,0
0.0,87.93450176661781,0.6666666666666666,1.0,0.6666666666666666,1.0,-0.03325216001332572,-0.028060461438976333,0.0,0.0,0
0.0,0.009510546470556755,0.0,0.0,0.0,0.0,-0.0308141423166595,-0.025622520179513743,0.0,0.0,0
0.0,-0.002486210830769135,0.0,0.0,0.0,0.0,0.8658973819662322,0.8710608902297694,0.0,0.0,0
-11.0,17.83039799272606,5.333333333333333,9.5,6.9523809523809526,12.357142857142858,-0.033214027113583074,-0.028031025871022307,12.0,0.0,0
0.0,-0.002502377933101717,0.0,0.0,0.0,0.0,1.7488555951936404,1.753991420780045,0.0,0.0,0
-11.0,17.559785778743596,4.666666666666667,5.5,6.095238095238095,7.214285714285714,-0.0332241637990156,-0.028038909712508567,12.0,0.0,0
0.0,-0.002473793380002366,0.0,0.0,0.0,0.0,0.6180479098179891,0.6232191887062425,0.0,0.0,0
0.0,86.84511192195437,6.666666666666667,10.0,6.666666666666667,10.0,-0.033246066483352814,-0.02805436810004897,0.0,0.0,0
0.0,-0.0024855481016551827,0.0,0.0,0.0,0.0,0.8479991521962199,0.8531632216085283,0.0,0.0,0
0.0,-0.002482112374406512,0.0,0.0,0.0,0.0,0.765564819009842,0.7707314729193506,0.0,0.0,0
0.0,-0.002489350073940511,0.0,0.0,0.0,0.0,0.9616082617566327,0.9667687692741059,0.0,0.0,0
0.0,-0.0024990991680116145,0.0,0.0,0.0,0.0,1.4528870031833234,1.4580321080344216,0.0,0.0,0
-11.0,0.01062557076454925,10.333333333333334,35.0,13.380952380952381,45.142857142857146,0.11454505007899311,0.08688909772334791,12.0,0.0,0
-11.0,0.45698374435356975,2.3333333333333335,4.5,3.0952380952380953,5.928571428571429,-0.032514308583826305,-0.027486817410542295,12.0,0.0,0
0.0,-0.0024955064786043764,0.0,0.0,0.0,0.0,1.224079175222035,1.2292314537005282,0.0,0.0,0
0.0,45.00959921264991,0.3333333333333333,0.5,0.3333333333333333,0.5,-0.03325185730902467,-0.028060158744165734,0.0,0.0,0
0.0,40.035719686582844,0.3333333333333333,0.5,0.3333333333333333,0.5,-0.03325169535956729,-0.028059996799785825,0.0,0.0,0
-11.0,-0.0011955633215780875,1.0,0.5,1.380952380952381,0.7857142857142857,0.052267927258566244,0.038452854159796414,12.0,0.0,0
0.0,-0.0024571030704745585,0.0,0.0,0.0,0.0,0.4419758406856728,0.44715263981958336,0.0,0.0,0
0.0,24.01602993484623,0.3333333333333333,0.5,0.3333333333333333,0.5,-0.03325071784998765,-0.028059019320853248,0.0,0.0,0
0.0,-0.00249880268393432,0.0,0.0,0.0,0.0,1.4308988545407406,1.4360446487685392,0.0,0.0,0
0.0,44.134955157044914,0.3333333333333333,0.5,0.3333333333333333,0.5,-0.03325183147553524,-0.02806013291148624,0.0,0.0,0
-11.0,16.118717125256904,5.0,5.0,6.523809523809524,6.571428571428571,-0.03322157175889032,-0.02803689374450702,12.0,0.0,0
-11.0,1.2955724934002208,6.333333333333333,18.0,8.238095238095237,23.285714285714285,-0.032424946643640616,-0.02741731585838122,12.0,0.0,0
0.0,-0.0024658755111145675,0.0,0.0,0.0,0.0,0.5206851550829558,0.5258594865071772,0.0,0.0,0
0.0,-0.002494564705652963,0.0,0.0,0.0,0.0,1.1753033518359122,1.1804571595434787,0.0,0.0,0
0.0,-0.002475101397990438,0.0,0.0,0.0,0.0,0.6375246164798185,0.6426952847305876,0.0,0.0,0
-11.0,0.8955601875669891,-0.3333333333333333,19.5,-0.3333333333333333,25.214285714285715,-0.03241308498529401,-0.027408090413358645,12.0,0.0,0
0.0,71.65463481960279,0.3333333333333333,0.5,0.3333333333333333,0.5,-0.03325234205693944,-0.028060643476882596,0.0,0.0,0
0.0,-0.002475171158949801,0.0,0.0,0.0,0.0,0.6385961464757185,0.6437667811316714,0.0,0.0,0
0.0,43.963559700147165,0.3333333333333333,0.5,0.3333333333333333,0.5,-0.03325182629275556,-0.028060127728869053,0.0,0.0,0
0.0,0.00028556648715602354,0.0,0.0,0.0,0.0,-0.022791095009949955,-0.017599724412939274,0.0,0.0,0
0.0,-0.0023798602482189095,0.0,0.0,0.0,0.0,0.17785371140216327,0.18303879134429235,0.0,0.0,0
-11.0,0.00432378426137297,1.6666666666666667,3.0,2.238095238095238,4.0,0.0025807069343034496,-0.00019155002312220052,12.0,0.0,0
0.0,0.019758082596313162,0.0,0.0,0.0,0.0,-0.031936107425638155,-0.026744450112424732,0.0,0.0,0
-11.0,0.1775586109344269,4.0,5.5,5.238095238095238,7.214285714285714,-0.03063465361242908,-0.02602490937936115,12.0,0.0,0
0.0,-0.002499168928970978,0.0,0.0,0.0,0.0,1.458157003765369,1.463301943390387,0.0,0.0,0
0.0,-0.0024716656707417673,0.0,0.0,0.0,0.0,0.588673148030879,0.5938453478823607,0.0,0.0,0
0.0,46.98882668362277,0.6666666666666666,1.0,0.6666666666666666,1.0,-0.03325128784900886,-0.028059589302003737,0.0,0.0,0
0.0,-0.0025004769469590495,0.0,0.0,0.0,0.0,1.564382798973272,1.5695244081865585,0.0,0.0,0
0.0,-0.002448557352952489,0.0,0.0,0.0,0.0,0.3841936543821398,0.389372265114361,0.0,0.0,0
0.0,0.0008167089915127273,0.0,0.0,0.0,0.0,-0.02445704127209862,-0.01926561844401765,0.0,0.0,0
0.0,0.0008181739716593661,0.0,0.0,0.0,0.0,-0.024460902848628594,-0.019269479899478727,0.0,0.0,0
-11.0,13.902864020490467,6.0,12.0,7.809523809523809,15.571428571428571,-0.03319347902471248,-0.02801504452518892,12.0,0.0,0
0.0,-0.0024881990181110075,0.0,0.0,0.0,0.0,0.924237257830125,0.9293989370105603,0.0,0.0,0
0.0,-0.002484763290862337,0.0,0.0,0.0,0.0,0.8277041910438447,0.8328688967477106,0.0,0.0,0
0.0,4.854405651363223,0.3333333333333333,0.5,0.3333333333333333,0.5,-0.033241079274516826,-0.028049381047572913,0.0,0.0,0
0.0,1.4984506701333677,0.6666666666666666,1.0,0.6666666666666666,1.0,-0.0331945190532615,-0.028002822286082675,0.0,0.0,0
0.0,-0.0024649337381631537,0.0,0.0,0.0,0.0,0.511007811483482,0.5161824463136567,0.0,0.0,0
0.0,0.007196156882700835,0.0,1.0,0.0,1.0,-0.027213036131345958,-0.02202152689677969,0.0,0.0,0
-11.0,1.0069459068812228,2.3333333333333335,2.5,3.0952380952380953,3.357142857142857,-0.0329915776601588,-0.02785801505390885,12.0,0.0,0
0.0,0.008978322671329909,0.0,0.0,0.0,0.0,-0.030701235886536025,-0.025509617289254567,0.0,0.0,0
0.0,0.006443157087327174,0.0,0.0,0.0,0.0,-0.02997934862826219,-0.024787752663730053,0.0,0.0,0
0.0,0.6017422520557291,7.333333333333333,76.5,7.333333333333333,76.5,-0.028956042853091384,-0.023764478971440354,0.0,0.0,0
-11.0,17.559756950027136,4.666666666666667,5.5,6.095238095238095,7.214285714285714,-0.03322416375141637,-0.028038909675488107,12.0,0.0,0
0.0,73.03501241509633,1.0,1.5,1.0,1.5,-0.033251554113872095,-0.02805985555851899,0.0,0.0,0
0.0,-0.0022462156903175646,0.0,1.0,0.0,1.0,0.18198617704577003,0.18717112742603476,0.0,0.0,0
0.0,-0.00249081505408715,0.0,0.0,0.0,0.0,1.013610974580316,1.0187698516986514,0.0,0.0,0
0.0,-0.002463015311780645,0.0,0.0,0.0,0.0,0.49230468528289534,0.4974799064971098,0.0,0.0,0
0.0,-0.0025002676640809587,0.0,0.0,0.0,0.0,1.5463812670304342,1.551523440631241,0.0,0.0,0
0.0,-0.0024908324943269905,0.0,0.0,0.0,0.0,1.0142628202437864,1.0194216769253308,0.0,0.0,0
0.0,-0.002507941369610986,0.0,0.0,0.0,0.0,2.658443904331186,2.6635512123285263,0.0,0.0,0
0.0,-0.0024494991259038953,0.0,0.0,0.0,0.0,0.3898632036849892,0.39504163666440123,0.0,0.0,0
0.0,-0.002463329236097788,0.0,0.0,0.0,0.0,0.4952767371937521,0.5004518652276186,0.0,0.0,0
-11.0,6.56138306054967,1.6666666666666667,2.0,2.238095238095238,2.7142857142857144,-0.03322155246509534,-0.028036878738692515,12.0,0.0,0
0.0,91.48104951386988,164.66666666666666,299.0,164.66666666666666,299.0,-0.03307773135012766,-0.027886038244499554,0.0,0.0,0
0.0,-0.0024926462792704543,0.0,0.0,0.0,0.0,1.086793886851328,1.0919504695248057,0.0,0.0,0
0.0,0.008943128267330838,0.3333333333333333,0.5,0.3333333333333333,0.5,-0.0281336392580584,-0.02294210116056437,0.0,0.0,0
0.0,0.020733829134935676,0.0,0.0,0.0,0.0,-0.03199137464376444,-0.02679971559780247,0.0,0.0,0
0.0,-0.002503633630370266,0.0,0.0,0.0,0.0,1.8960021897379076,1.9011334019557435,0.0,0.0,0
0.0,-0.0023723260646076097,0.0,0.0,0.0,0.0,0.16699807887535878,0.17218349916538403,0.0,0.0,0
0.0,-0.0024750316370310745,0.0,0.0,0.0,0.0,0.6364564989998289,0.6416272007384245,0.0,0.0,0
0.0,-0.0024952099945270744,0.0,0.0,0.0,0.0,1.2083045259858833,1.2134572990342383,0.0,0.0,0
0.0,0.0010493269105115652,0.0,0.0,0.0,0.0,-0.025030482547559824,-0.019839041740836776,0.0,0.0,0
0.0,-0.0018296381214761871,0.0,0.0,0.0,0.0,0.00931758315803135,0.01450794707753728,0.0,0.0,0
-11.0,0.3393886194865974,8.666666666666666,11.0,11.238095238095237,14.285714285714286,-0.03049490508025734,-0.025916219484334417,12.0,0.0,0
0.0,-0.0025009303931949117,0.0,0.0,0.0,0.0,1.6048292789714205,1.609969620098822,0.0,0.0,0
0.0,0.2466447202176556,27.666666666666668,6.5,27.666666666666668,6.5,-0.027483235514213254,-0.022291717808303534,0.0,0.0,0
0.0,0.03436614956878746,0.3333333333333333,0.5,0.3333333333333333,0.5,-0.03166227530427975,-0.026470626576304092,0.0,0.0,0
0.0,54.70463314446774,0.3333333333333333,0.5,0.3333333333333333,0.5,-0.03325208833692176,-0.02806038976481959,0.0,0.0,0
0.0,-0.0010382872386922306,0.0,0.0,0.0,0.0,-0.013436324868127937,-0.008245247563684908,0.0,0.0,0
-11.0,0.0028910162377178625,0.0,0.5,0.09523809523809523,0.7857142857142857,-0.022793718527079017,-0.019926595514491288,12.0,0.0,0
-11.0,0.509375951419584,2.0,-0.5,2.6666666666666665,-0.5,-0.032995237726853054,-0.02786086168319795,12.0,0.0,0
0.0,-0.0024656662282364766,0.0,0.0,0.0,0.0,0.5185050108414212,0.5236794106179478,0.0,0.0,0
0.0,-0.0023528627569450915,0.0,0.0,0.0,0.0,0.14351584879769722,0.1487020053071538,0.0,0.0,0
0.0,0.103038611243468,0.3333333333333333,0.5,0.3333333333333333,0.5,-0.03269725702202023,-0.027505575845097045,0.0,0.0,0
0.0,22.355067395103628,9.333333333333334,30.0,9.333333333333334,30.0,-0.033194107370904315,-0.028002410616632636,0.0,0.0,0
0.0,-0.0024828448644798285,0.0,0.0,0.0,0.0,0.7818198360439814,0.7869859803230437,0.0,0.0,0
-11.0,-0.0006902498124258574,1.3333333333333333,2.0,1.8095238095238095,2.7142857142857144,0.06989378637220445,0.05216142588535148,12.0,0.0,0
0.0,89.0822839759024,148.66666666666666,351.0,148.66666666666666,351.0,-0.033063785854489894,-0.02787209318608367,0.0,0.0,0
-11.0,0.09369170654333905,3.6666666666666665,7.5,4.809523809523809,9.785714285714286,-0.027763968369109594,-0.023792224191886355,12.0,0.0,0
0.0,-0.002497250502588469,0.0,0.0,0.0,0.0,1.3256407532653003,1.3307898475655027,0.0,0.0,0
0.0,-0.002485844585732477,0.0,0.0,0.0,0.0,0.8559173812255787,0.8610812023840347,0.0,0.0,0
0.0,9.850178939476804,0.3333333333333333,0.5,0.3333333333333333,0.5,-0.033247205244370186,-0.02805550682536368,0.0,0.0,0
0.0,1.1162416052931547,1.0,-0.5,1.0,-0.5,-0.033200710222813484,-0.02800901326152791,0.0,0.0,0
-11.0,-0.001052640556081349,5.333333333333333,6.0,6.9523809523809526,7.857142857142857,0.352670032105602,0.27209161039023116,12.0,0.0,0
0.0,-0.002495279755486438,0.0,0.0,0.0,0.0,1.2119804924905153,1.2171331502892557,0.0,0.0,0
0.0,0.023821396875661257,0.0,0.0,0.0,0.0,-0.032139279558194345,-0.026947615875088808,0.0,0.0,0
0.0,-0.0025002676640809587,0.0,0.0,0.0,0.0,1.5463812670304342,1.551523440631241,0.0,0.0,0
0.0,-0.0025020116880650517,0.0,0.0,0.0,0.0,1.7100739538681569,1.715210995344101,0.0,0.0,0
0.0,-0.0024906057712090596,0.0,0.0,0.0,0.0,1.0058516357128622,1.0110107561034953,0.0,0.0,0
0.0,-0.002499447972808431,0.0,0.0,0.0,0.0,1.479616142826074,1.4847604096600022,0.0,0.0,0
0.0,-0.0025187683698438598,0.0,-0.5,0.0,-0.5,200.51380611312192,200.51271022143325,0.0,0.0,0
0.0,8.510895083510931,0.3333333333333333,0.5,0.3333333333333333,0.5,-0.033246268324671834,-0.028054569935039818,0.0,0.0,0
0.0,0.029184078784120895,0.0,0.0,0.0,0.0,-0.03232769726703753,-0.027136027676623452,0.0,0.0,0
0.0,-0.0024732004118477773,0.0,0.0,0.0,0.0,0.6095862222344072,0.6147577664151308,0.0,0.0,0
-11.0,0.11882957992339584,1.0,2.0,1.380952380952381,2.7142857142857144,-0.031854277595868584,-0.026973476070345927,12.0,0.0,0
-11.0,17.58077168910519,1.6666666666666667,2.0,2.238095238095238,2.7142857142857144,-0.033241361397789604,-0.028052285203302,12.0,0.0,0
0.0,44.157178905869465,0.3333333333333333,0.5,0.3333333333333333,0.5,-0.03325183214460654,-0.02806013358053656,0.0,0.0,0
0.0,-0.002472241198656523,0.0,0.0,0.0,0.0,0.5963541241523189,0.6015260831883478,0.0,0.0,0
0.0,-0.00246573598919584,0.0,0.0,0.0,0.0,0.5192298163216118,0.5244041933738963,0.0,0.0,0
0.0,-0.002136568902437396,0.0,0.0,0.0,0.0,0.043498089824411834,0.04868738211004413,0.0,0.0,0
0.0,-0.0025013489589510995,0.0,0.0,0.0,0.0,1.6440256683614507,1.6491647805960508,0.0,0.0,0
0.0,-0.002345189051415064,0.0,0.0,0.0,0.0,0.13570442323873713,0.14089082465352268,0.0,0.0,0
0.0,45.82190653179013,0.3333333333333333,0.5,0.3333333333333333,0.5,-0.03325188041809832,-0.028060181852514857,0.0,0.0,0
-11.0,63.64869934789722,14.333333333333334,18.0,18.523809523809526,23.285714285714285,-0.03322915873291384,-0.028042794539294435,12.0,0.0,0
0.0,1.1167355303256907,1.0,-0.5,1.0,-0.5,-0.03320073336923092,-0.028009036407219655,0.0,0.0,0
0.0,6.08988291512423,0.3333333333333333,0.5,0.3333333333333333,0.5,-0.03324352931645382,-0.028051831012695726,0.0,0.0,0
0.0,-0.002500110701922391,0.0,0.0,0.0,0.0,1.533144107019395,1.5382866956342094,0.0,0.0,0
0.0,-0.0024868037989237315,0.0,0.0,0.0,0.0,0.8825392537459131,0.8877022402502593,0.0,0.0,0
0.0,-0.0025088831425623993,0.0,0.0,0.0,0.0,2.9130001942180126,2.918099521317186,0.0,0.0,0
0.0,-0.002467357931501047,0.0,0.0,0.0,0.0,0.5366352759715418,0.5418091073244801,0.0,0.0,0
0.0,-0.0024735666568844353,0.0,0.0,0.0,0.0,0.6147863867363131,0.619957767880471,0.0,0.0,0
-11.0,-0.0009867164494824876,1.3333333333333333,1.5,1.8095238095238095,2.0714285714285716,0.07754215893424139,0.05810997359440037,12.0,0.0,0
-11.0,0.07333099389956106,1.6666666666666667,1.5,2.238095238095238,2.0714285714285716,-0.030766489078177372,-0.02612744486013009,12.0,0.0,0
0.0,-0.0025187683698438598,0.0,-0.5,0.0,-0.5,200.51380611312192,200.51271022143325,0.0,0.0,0
0.0,0.14429283585816557,0.3333333333333333,0.5,0.3333333333333333,0.5,-0.03285346656929013,-0.02766178049485492,0.0,0.0,0
0.0,45.04635614005706,0.3333333333333333,0.5,0.3333333333333333,0.5,-0.03325185837271313,-0.028060159807820846,0.0,0.0,0
-11.0,0.2257065089120236,4.0,4.5,5.238095238095238,5.928571428571429,-0.03135235808524175,-0.026583106468074477,12.0,0.0,0
0.0,-0.0024515396339652895,0.0,0.0,0.0,0.0,0.40269155679789764,0.40786958758029507,0.0,0.0,0
-11.0,0.020909400029414712,3.3333333333333335,4.0,4.380952380952381,5.285714285714286,-0.017151768785741404,-0.015538549961508373,12.0,0.0,0
-11.0,0.012589184808483755,4.0,10.5,5.238095238095238,13.642857142857142,0.010442009374237737,0.0059226046208766285,12.0,0.0,0
0.0,-0.002446795888728548,0.0,0.0,0.0,0.0,0.3739873778512977,0.3791663085726801,0.0,0.0,0
0.0,-0.0024614108097152794,0.0,0.0,0.0,0.0,0.4776216236813903,0.48279730524179953,0.0,0.0,0
0.0,-0.0022050218438131957,0.6666666666666666,0.0,0.6666666666666666,0.0,0.15373257493648443,0.15891841112916175,0.0,0.0,0
0.0,0.022211959222417144,0.0,0.0,0.0,0.0,-0.03206679008736392,-0.02687512867696233,0.0,0.0,0
-11.0,3.6718151475493994,9.666666666666666,16.0,12.523809523809524,20.714285714285715,-0.03292976465531235,-0.027809939779674192,12.0,0.0,0
0.0,-0.00224591920624027,0.6666666666666666,0.0,0.6666666666666666,0.0,0.18175235579546717,0.1869373135065411,0.0,0.0,0
0.0,-0.002458847094458659,0.0,0.0,0.0,0.0,0.4557906372449536,0.4609670032546833,0.0,0.0,0
0.0,-0.002463974524971899,0.0,0.0,0.0,0.0,0.5014927595177989,0.5066676926657282,0.0,0.0,0
-11.0,0.025988538518539876,1.3333333333333333,1.5,1.8095238095238095,2.0714285714285716,-0.02729848230492067,-0.023430190826191136,12.0,0.0,0
0.0,-8.910218534751026e-05,0.0,0.0,0.0,0.0,-0.021177832095845665,-0.015986512078166724,0.0,0.0,0
-11.0,70.91060276067485,10.666666666666666,18.5,13.80952380952381,23.928571428571427,-0.03323427648055379,-0.02804677488488458,12.0,0.0,0
0.0,-0.002503476668211698,0.0,0.0,0.0,0.0,1.876293565270003,1.8814253953964557,0.0,0.0,0
0.0,-0.002494477504453759,0.0,0.0,0.0,0.0,1.1709778095567795,1.176131752879587,0.0,0.0,0
0.0,-0.0024748049139131432,0.0,0.0,0.0,0.0,0.6330084888693758,0.6381792987106535,0.0,0.0,0
